Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Estaleiro Naval dos Socorridos,,,,,PT,,,https://tecnoviayachtservice.pt/index.php/pt/estaleiros/estaleiro-naval-dos-socorridos,Werften;Service/Repair;Kran
Marina Guadiana,,,,,PT,,,https://marinaguadiana.com/,Werften;Service/Repair;Kran
Arsenal do Alfeite,,,,,PT,,,https://www.arsenal-alfeite.pt/,Werften;Service/Repair;Kran
Estaleiros Navais de Viana do Castelo,,,,,PT,,,https://west-sea.pt/,Werften;Service/Repair;Kran;Navigation/Instrumente
Estaleiros Navais do Mondego - Atlantic Eagle,Rua dos Estaleiros,,3090-749,Figueira da Foz,PT,,+351 233 412 480,https://atlanticeagle.pt,Werften;Service/Repair;Kran;Navigation/Instrumente
Estaleiro Naval de Água de Pena,,,,,PT,,,https://tecnoviayachtservice.pt/index.php/en/boatyards/agua-de-pena-boatyard,Werften;Service/Repair;Kran
Roberts Båtkapell & Sufflettservice,Gjutegården,153,43645,Askim,SE,robert@r-ss.se,+46 709 25 99 60,http://r-ss.se,Segelmacher
Karlholms Båt & Motor,,,,,SE,,,http://www.karlholmsbat.se,Motor;Tauwerk;Beschläge;Bootszubehör
Sea Sea,Redegatan,1,42677,Västra Frölunda,SE,,+46 31-7690400,http://www.seasea.se/,Tauwerk;Beschläge;Bootszubehör
Sunds Marin,,389,451 96,Uddevalla,SE,info@sundsmarin.se,+46-522-64 43 20,http://sundsmarin.se/,Tauwerk;Beschläge;Bootszubehör
Trosa Marin,,,,,SE,,,https://www.trosamarin.se/,Tauwerk;Beschläge;Bootszubehör
Båtbutiken,Varvstorget,,,Lomma,SE,,040-41 35 60,https://www.yourvismawebsite.com/batbutiken-i-lomma-handelsbolag,Tauwerk;Beschläge;Bootszubehör
Ringens varv,,,,,SE,pia.osterman@ringensvarv.se,,http://www.ringensvarv.se/,Tauwerk;Beschläge;Bootszubehör
Captains,Kommendörsgatan,26,11444,Stockholm,SE,,,https://www.captains.se,Tauwerk;Beschläge;Bootszubehör
Marinforum,,,,,SE,,,http://www.marinforum.se,Werften;Service/Repair;Kran
Albatross Segel,Backa Bergögata,2J,422 46,Hisings Backa,SE,segel@albatrossegel.se,+46-31-45 55 56,http://www.albatrossegel.se/,Segelmacher
Marin & Fritid,,,,,SE,,,https://marinfritid.com/,Tauwerk;Beschläge;Bootszubehör
Bassholmen,,,,,SE,,,http://allmogebatar.se/,Werften;Service/Repair;Kran
Skeppstadsvarvet,Viktor Setterbergs Väg,25,423 38,Torslanda,SE,,,http://www.skeppstadsvarvet.se,Werften;Service/Repair;Kran
Marstrands Marina Dyk och Skeppshandel,,,,,SE,,,http://www.marstrandsmarina.se,Tauwerk;Beschläge;Bootszubehör
Hjertmans Göteborg,,,,,SE,,+46 31 748 25 30,https://www.hjertmans.se/,Motor;Tauwerk;Beschläge;Bootszubehör
Smögen marin,,,,,SE,,,http://www.smogenmarin.se/,Tauwerk;Beschläge;Bootszubehör
Press & son,Ranhammarsvägen,11,168 67,Bromma,SE,,,https://www.press-son.se/,Tauwerk;Beschläge;Bootszubehör
Sörvik & Hadartz Båtbyggeri,,,,,SE,,,https://www.shbat.se/,Werften;Service/Repair;Kran
Skillinge varv,,,,,SE,,,http://www.skillingevarv.se/,Werften;Service/Repair;Kran
Nautic Center,,,,,SE,,,https://www.nautic-center.se,Tauwerk;Beschläge;Bootszubehör
Henry Hansson Marincentrum,Frihamnen,15,417 55,Göteborg,SE,,,http://www.interboat.se/goteborg/,Tauwerk;Beschläge;Bootszubehör
Långedrags Teknik AB,,,,,SE,,,http://www.langedragsteknik.se,Werften;Service/Repair;Kran
Tjörns Yachtservice,,,,,SE,info@yachtservice.se,+46 304-661394,http://yachtservice.se/,Werften;Service/Repair;Kran
SjösäkerhetService,Klangfärgsgatan,14,426 52,Västra Frölunda,SE,info@sjosakerhet.se,+46 31 495690,https://butik.sjosakerhet.se,Tauwerk;Beschläge;Bootszubehör
Riggarna,,,,,SE,info@riggarna.se,,http://www.riggarna.se/,Rigg;Tauwerk;Beschläge
Marinskroten,,,,,SE,,,http://www.marinskroten.com,Tauwerk;Beschläge;Bootszubehör
Erlandsons Brygga AB,,,,,SE,,,https://www.erlandsonsbrygga.se/,Tauwerk;Beschläge;Bootszubehör
Benns Mast & Båttillbehör,,,,,SE,,+46-8-55614700,https://www.benns.se/,Rigg;Tauwerk;Beschläge;Bootszubehör
Boding segel,Dalarövägen,37C,,,SE,stockholm@boding.se,+46 8-745 12 20,https://www.boding.se,Segelmacher
SeaSea,,,,,SE,,,https://www.seasea.se/,Werften
Kapell och Industrisöm AB,,,,,SE,,,http://www.kapellhono.se,Tauwerk;Beschläge;Bootszubehör
Hönö Specialsnickeri AB,,,,,SE,,,http://www.snickeri-ockero.se,Tauwerk;Beschläge;Bootszubehör
Öckerö Båtvarv,,,,,SE,,,http://www.ockerobatvarv.se,Werften;Service/Repair;Kran;Tauwerk;Beschläge;Bootszubehör
Windbreaker kapell & segel AB,,,,,SE,,,https://www.windbreaker.se/,Segelmacher
OCEAN finsnickeri & båtbyggeri,,,,,SE,,,http://www.oceanfinsnickeri.se/,Werften;Service/Repair;Kran
SS Marin & Bilbehör,,,,,SE,,,http://www.ssbilbehor.se/,Tauwerk;Beschläge;Bootszubehör
Erlandsons Brygga,,,,,SE,,,http://www.erlandsonsbrygga.se,Tauwerk;Beschläge;Bootszubehör
Björlandavarvet,,,,,SE,info@bjorlandavarvet.com,,http://www.bjorlandavarvet.com,Werften;Service/Repair;Kran
Marindesign,,,,,SE,,,http://marindesign.se/,Tauwerk;Beschläge;Bootszubehör
Hjertmans Helsingborg,,,,,SE,,,https://www.hjertmans.se,Motor;Tauwerk;Beschläge;Bootszubehör
Hamel Sails,Saltsjöbadsvägen,42,374 30,Karlshamn,SE,,,http://www.hamelsails.com/,Segelmacher
Kinnevikens Segelmakeri,Fiskaregatan,7,531 30,Lidköping,SE,,,https://www.segelmakare.com,Segelmacher
Orust Yacht Service,,,,,SE,,,http://www.orustyachtservice.se/,Werften;Service/Repair;Kran
Hallberg-Rassy,,,,,SE,,,http://www.hallberg-rassy.com/,Werften;Service/Repair;Kran
Gransegel,,,,,SE,malmo@gransegel.com,+46-40-15 00 28,http://www.gransegel.se,Segelmacher
Ullman Sails,,,,,SE,info@Ullmansails.se,+46-730-60 84 96,http://www.ullmansails.se/,Motor;Segelmacher
Epoxybutiken,,,,,SE,,,https://epoxibutiken.se,Tauwerk;Beschläge;Farben/Pflege;Bootszubehör
Bachmans Skeppshandel,Nubbgatan,7,211 24,Malmö,SE,info@bachmans.se,+46 40185561,https://www.bachmans.se/,Motor;Tauwerk;Beschläge;Bootszubehör
Royal Marine,,,,,SE,,,http://www.royalmarine.se/,Segelmacher
Rössy Kapell,,,,,SE,info@rossykapell.com,+46 (0) 523-328 75,http://www.rossykapell.com,Segelmacher
Marin & Industrisömnad,,,,,SE,info@marin.nu,,http://www.marin.nu/,Segelmacher
Henricssons Båtkapell,,,,,SE,info@henricssonsbatkapell.se,,http://www.henricssonsbatkapell.se/,Segelmacher
Sjölanders Marintextil,Backa Bergögata,14,422 46,Hisings Backa,SE,info@marintextil.se,+46-31-529 850,https://www.marintextil.se/,Segelmacher
North Sails,Hulda Mellgrens Gata,1D,421 32,Västra Frölunda,SE,,+46 31 388 08 00,https://northsails.com/sailing/en/locations/gothenburg-sweden,Segelmacher
Västerås Segelservice,Verksgatan,3.0,721 30,Västerås,SE,rigg.segel@telia.com,+46-21-18 40 20,https://www.vasterassegelservice.se,Segelmacher
Marindepån,,,,,SE,,,https://www.marindepan.se/,Tauwerk;Beschläge;Bootszubehör
Marinteknik,,,,,SE,,,http://www.marinteknikab.se/,Tauwerk;Beschläge;Bootszubehör
Göteborgs Marine och Kapellteknik,,,,,SE,,+46 705-92 31 96,https://www.kapellteknik.se,Segelmacher
Lindahl Motorverkstad AB,,,,,SE,,,http://www.lindahlmotor.se/,Motor;Tauwerk;Beschläge;Bootszubehör
Östersjökompaniet,,,,,SE,info@ostersjokompaniet.se,+468312420,https://www.ostersjokompaniet.se/,Tauwerk;Beschläge;Bootszubehör
Eliassons Segel & Kapell,,,,,SE,info@eliassons.com,+46 31-96 51 13,http://eliassons.com,Segelmacher
Fenderline AB,Mörtnäs Hagväg,13.0,139 44,Värmdö,SE,,,https://www.fenderline.se/,Werften;Service/Repair;Kran
Göteborgs Marincenter,,,,,SE,goteborgsmarincenter@gmail.com,+46 31 296010,goteborgsmarincenter.se,Tauwerk;Beschläge;Bootszubehör
n-sails,Orionvägen,62.0,184 52,Österskär,SE,,,https://n-sails.se,Segelmacher
Doyle Sails,,,,,SE,,,https://www.doylesails.com/doyle-sweden,Segelmacher
Elvstrøm Sails Sweden,Ängsvägen,12.0,473 33,Henån,SE,niels@elvstromsails.se,+46730608496,https://elvstromsails.com/elvstrom-dealer/elvstrom-sails-henan,Segelmacher
Tuss Sails,,,,,SE,,,https://www.tuss-sails.com,Segelmacher
Kanholmsfjärdens Marina,Fenix väg,16.0,134 44,Gustavsberg,SE,,+46 8 571 631 64,https://www.kananmarin.se,Tauwerk;Beschläge;Bootszubehör
Norbergs Marin & Maskin AB,Varvsgatan,18,87145,,SE,butik@nmmab.nu,+46611-55 57 00,https://norbergs.one/,Tauwerk;Beschläge;Bootszubehör
Mälaröarnas Båtvarv,Stjärtnäs varvsväg,32,179 75,Skå,SE,kontor.malaroarnasbatvarv@telia.com,+46 8-560 243 63,https://www.malaroarnasbatvarv.se/,Werften;Service/Repair;Kran
Marinbutiken,Sågvägen,16,,Åkersberga,SE,info@marinbutiken.com,+46854085090,https://marinbutiken.com/,Tauwerk;Beschläge;Bootszubehör
Seasea,Hamngatan,10,,,SE,vaxholm@seasea.se,+46 8 541 313 86,https://www.seasea.se/butik/1840/partner-store-vaxholm,Tauwerk;Beschläge;Bootszubehör
Row Generation,Enköpingsvägen,3,,,SE,,,https://www.rowgeneration.se/,Tauwerk;Beschläge;Bootszubehör
Marine Support Sweden Wallhamn Marina,,,,,SE,,+46-0706192847,https://marinesupportab.com/,Tauwerk;Beschläge;Bootszubehör
Nordic Gensets & Motors AB,Bosö hamnväg,8,181 47,Lidingö,SE,,,https://www.nordic-gensets-motors.se/,Motor;Werften
Nicanders Båtvarv AB,Grötövägen,23,453 50,Lysekil,SE,,+46739 80 11 37,https://www.nicanders.se/,Werften;Service/Repair;Kran
Skärhamns Båtcentrum AB,Södra Hamnen,29,,Skärhamn,SE,,+46707712103,https://www.skarhamnsbatcentrum.com,Tauwerk;Beschläge;Bootszubehör
Myggenäs Marin,Varvsvägen,8,47160,Myggenäs,SE,info@myggenasmarin.se,+46304661649,https://myggenasmarin.se,Tauwerk;Beschläge;Bootszubehör
Gestrike Marincenter,Mullervägen,22,81193,Sandviken,SE,,026258080,https://gestrikemarincenter.se/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Tauwerk;Beschläge;Bootszubehör
Ystad Skeppshandel,Spanienfararegatan,1,271 39,Ystad,SE,,+46790696696,https://ystadskeppshandel.se/,Tauwerk;Beschläge;Bootszubehör
Sea Sea,Brandholmsvägen,66,611 64,Nyköping,SE,,+46155-210862,https://www.seasea.se/butik/280/partner-store-nyk%C3%B6ping,Tauwerk;Beschläge;Bootszubehör
Viking Yachting,Klangfärgsgatan,14A,426 58,Västra Frölunda,SE,info@vikingyachting.se,+46 31 69 61 60,http://www.vikingyachting.se/,Tauwerk;Beschläge;Bootszubehör
Textila Båtinredningar i Lindome AB,Smidesvägen,5,437 36,Lindome,SE,,+46 31991580,https://www.textilabatinredningar.se/https://www.textilabatinredningar.se/,Tauwerk;Beschläge;Bootszubehör
Lidingö Marin (Bosön),Bosöhamnväg,8.0,181 47,Lidingö,SE,,,https://www.lidingomarin.se/,Werften;Service/Repair;Kran
Wahlborgs Marina,Hinsholmens Bryggväg,50.0,,,SE,lisbeth@wahlborgsmarina.se,,http://www.wahlborgsmarina.se/,Tauwerk;Beschläge;Bootszubehör
Näsets Båtvarv,Bjölavägen,11.0,,Västra Frölunda,SE,larsson@nasetsbatvarv.se,+46-31-28 26 00,http://www.nasetsbatvarv.se,Werften;Service/Repair;Kran
Lundh Sails,Sven Källfelts Gata,28.0,426 71,Västra Frölunda,SE,service@lundhsails.se,+46-31-293021,http://www.lundhsails.se/,Segelmacher
Sydsegel,,,,,SE,,,https://www.sydsegel.se/,Segelmacher
Gotenius Varv,Manufakturgatan,3.0,417 07,Göteborg,SE,,,http://www.gotenius.se/,Werften;Service/Repair;Kran
Jobs Marin,,,,,SE,jobsmarin@outloock.se,+46 8-96 21 30,https://jobsmarin.se/,Tauwerk;Beschläge;Bootszubehör
Oscars varv,Varvstorget,1.0,234 39,Lomma,SE,,,http://www.oscarsvarv.se/,Werften;Service/Repair;Kran
Onesails,Varvsvägen,5.0,613 35,Oxelösund,SE,info@onesails.se,+46 70 216 74 52,https://www.onesails.se,Segelmacher
Runi Marin,Gränsliden,3.0,582 74,Linköping,SE,kontakt@runimarin.se,+46 13-13 16 99,https://www.runimarin.se,Tauwerk;Beschläge;Bootszubehör
Kullaviks Båtvarv,Kullaviksvägen,179.0,,,SE,,,http://www.kullaviksbatvarv.se,Werften;Service/Repair;Kran
Brokö Varv,Verkstadsgatan,18.0,,Kungsbacka,SE,info@brokovarv.se,+46-705654366,http://www.brokovarv.se/,Werften;Service/Repair;Kran
Fantasi Yachts,,,,,SE,,,http://www.fantasi-yachts.se,Werften;Service/Repair;Kran
Stockeviks Båtvarv,Varvsvägen,5.0,450 34,Fiskebäckskil,SE,,+46 523-23170,http://www.stockevik.se/,Werften;Service/Repair;Kran
GBM Marin,Lökholmsvägen,9.0,457 73,Havstenssund,SE,info@gbm.se,+46 525 19960,https://www.gbm.se/,Tauwerk;Beschläge;Bootszubehör
Båtvårdsvarvet,,,,,SE,,,http://www.batvardsvarvet.se,Werften;Service/Repair;Kran
Ekenäs Varv AB,Skeppsvarvsgatan,10.0,388 96,Ljungbyholm,SE,info@ekenasvarv.se,+46-70-2150908,http://www.ekenasvarv.se,Werften;Service/Repair;Kran
Nyströms brygga - Saxemara båtvarv,Varvsvägen,20.0,,Ronneby,SE,niklas@nystroems.se,,http://www.nyströms.se/,Werften;Service/Repair;Kran
Lars-Johan Kroons Båtbyggeri,,,360 42,Braås,SE,info@ljk-batbygg.se,+46-70-249 05 05,http://ljk-batbygg.se/,Werften;Service/Repair;Kran
Fritzéns,,,,,SE,,,http://www.fritzens.nu/,Tauwerk;Beschläge;Bootszubehör
Blue Marine,,,,,SE,,,http://bluemarine.se/,Werften;Service/Repair;Kran
Onsala Båtbyggare,,,,,SE,stefan@onsalabatbyggare.se,,http://www.onsalabatbyggare.se/,Werften;Service/Repair;Kran
Bröderna Martinsson,,,,,SE,,,http://www.martinssonsvarv.se/,Werften;Service/Repair;Kran
Bolmsö Marin & Fritid,Bolmsöbron,,34193,Bolmsö,SE,info@bolmsomarin.se,+46 372-940 40,https://www.bolmsomarin.se/,Werften;Service/Repair;Kran
Lilla Kålviks båtbyggeri,,5044.0,474 94,Hälleviksstrand,SE,kalvik@spray.se,+46 304-213 31,http://www.lillakalviksbatbyggeri.se/,Werften;Service/Repair;Kran
Carlanders Båtvarv,,,,,SE,,,http://www.carlandersbatvarv.se,Werften;Service/Repair;Kran
Swede Ship Marine AB,Varvsvägen,14.0,47198,Fagerfjäll,SE,info.ssm@swedeship.se,+46304679500,https://swedeship.se/,Werften;Service/Repair;Kran
Kållandsös Varv AB,,,,,SE,,,https://kallandsovarv.com/,Werften;Service/Repair;Kran
Sydmarin i Helsingborg,Västindiegatan,2.0,252 71,Råå,SE,,,https://sydmarin.se/,Werften;Service/Repair;Kran
Ö-varvet,,,,,SE,,,http://www.ovarvet.se/,Werften;Service/Repair;Kran
PCM Marin AB,Stavsnäsvägen,131.0,139 60,Värmdö,SE,,,https://www.pcm-marin.se/,Tauwerk;Beschläge;Bootszubehör
Marítimas Reunidas,Calle de Sierra Morena,19,,,ES,,+34 916752066,http://www.maresa.es,Rigg;Tauwerk;Beschläge
Nordeste,Avenida de José Hierro,46,39007.0,Santander,ES,info@velerianordeste.com,+34 942235556,https://www.velerianordeste.com/,Tauwerk;Beschläge;Bootszubehör
La Marina Yacht Service Sl,carretera de Teulada a Moraira,1,3724.0,Moraira,ES,,+34 965 743 091,http://www.lamarinayachtservice.es,Tauwerk;Beschläge;Bootszubehör
AD NAUTIC,Avinguda de Joan Fuster,2c,3700.0,Dénia,ES,nautica@mundomarino.es,+34965784501,https://www.efectosnavales.es/,Tauwerk;Beschläge;Bootszubehör
Sport Nautic,Avinguda de Joan Fuster,1,3700.0,Dénia,ES,info@sportnautic.com,+34 96 578 43 20,https://sportnautic.com/,Tauwerk;Beschläge;Bootszubehör
Náutica Noguera,,,,,ES,,+34965780778,https://www.nauticanoguera.com/,Tauwerk;Beschläge;Bootszubehör
M.D. Náutica,,,,,ES,,,https://www.mdnautica.com/,Tauwerk;Beschläge;Bootszubehör
Sotoboats Chartering & Sales,Puerto Deportivo de Estepona,,29680.0,Estepona,ES,,+34 951 50 73 55,http://www.sotoboats.com,Tauwerk;Beschläge;Bootszubehör
"Talleres Candano, S.L.",,,,,ES,info@tcandano.com,+34 985 59 02 48,https://www.tcandano.com/,Tauwerk;Beschläge;Bootszubehör
Palmaloft,Carrer dels Mestres d'Aixa,5.0,7014.0,Palma de Mallorca,ES,,+34696741181,https://www.palmaloft.com/,Rigg;Tauwerk;Beschläge
Marinaseca,,,,,ES,,,https://marinacoruna.es/,Segelmacher
Yes Marine Yacht Engineering Supplies,Carrer de la Pau,12.0,8930.0,Sant Adrià de Besòs,ES,,+34 654600622,https://yes-marine.com/,Motor;Tauwerk;Beschläge;Bootszubehör
"Astilleros Astondoa, S.A.",Carrer del Moll de Ponent / Calle del Muelle de Poniente,,,,ES,info@astondoa.com,+34 966 694 574,https://astondoa.com/,Werften;Service/Repair;Kran
Accastillage Diffusion Javea,,,,Javea Port,ES,javea@mundomarino.es,,https://www.efectosnavales.es,Tauwerk;Beschläge;Bootszubehör
General Elevadores,Calle Rafael Belmonte García,,41010.0,Sevilla,ES,,+34 954336078,https://www.generalelevadores.com/,Rigg;Tauwerk;Beschläge
Club Nàutic Vilanova,Dic de Ponent,,,,ES,cnv@cnvilanova.cat,+34 938150267,https://www.cnvilanova.cat/,Werften
Vilanova Grand Marina,Dic de Ponent (Estació Marítima),,,,ES,info@vilanovagrandmarina.com,+34 938105611,https://www.pendennisvilanova.com/,Werften
Ossian Fasteners,Carrer de l'Àncora,33.0,,,ES,enquiries@ossianfasteners.com,+34 938101310,https://www.ossianfasteners.com,Werften
Lonas y tejidos JNB,Carrer Àncora,33.0,8800.0,,ES,info@jnb.es,+34 938103073,https://www.jnb.es,Segelmacher
Agrumaca grup,,,,,ES,agrumaca@agrumaca.com,,https://www.agrumaca.com/,Werften
Metaltec Naval,Calle Galera,,39600.0,Maliaño,ES,info@metaltecnaval.com,+34 942 369 022,https://www.metaltecnaval.com/,Werften;Service/Repair;Kran
Navantia - San Fernando,Carretera de la Carraca,,11100.0,San Fernando,ES,,,https://www.navantia.es/es//,Werften;Service/Repair;Kran
Blancomar Náutica S.L.,Calle de Santiago,109.0,38001.0,Santa Cruz de Tenerife,ES,,+34628017407,http://www.blancomarnautica.es/,Tauwerk;Beschläge;Bootszubehör
Redymar,Santiago auzoa,10.0,20750.0,Zumaia,ES,redymar@redymar.com,+34 943 14 31 76,https://redymar.com/,Tauwerk;Beschläge;Bootszubehör
Tropical Nautic,Avenida Julio Moreno,15.0,,,ES,,+34 651829694,http://www.tropicalnautic.es/,Tauwerk;Beschläge;Bootszubehör
Nautica Tritón,,,,,ES,,+34 958833885,http://www.nauticatriton.com/,Tauwerk;Beschläge;Bootszubehör
Astilleros Balenciaga,Santiago auzoa,1.0,20750.0,Zumaia,ES,balenciaga@astillerosbalenciaga.com,+34 943 862008,https://www.astillerosbalenciaga.com/,Werften;Service/Repair;Kran
Helimotor,,,,,ES,info@helimotor.com,+34 972 45 12 11,https://helimotor.com,Motor;Tauwerk;Beschläge;Bootszubehör
Estaleiros Armón Burela,,,,,ES,,,https://www.astillerosarmon.com/es/armon-burela.html,Werften;Service/Repair;Kran
Varadero Port Denia,,,,,ES,,,https://www.portdenia.com/superyacht-shipyard/,Werften;Service/Repair;Kran
Nautic Luis,Avinguda de la República Catalana,46.0,17487.0,Empuriabrava,ES,nauticluis@nauticluis.com,+34 972 450063,https://nauticluis.com,Tauwerk;Beschläge;Bootszubehör
Nautica Fornés,,,,,ES,,+34 639 57 92 69,https://nauticafornes.com/,Tauwerk;Beschläge;Bootszubehör
Marina Seca de Dénia,Camí de Gandia,,3700.0,Dénia,ES,haro@mundomarino.es,+34966426865,https://www.mundomarino.es/,Werften;Service/Repair;Kran
Nodosa,,,,,ES,,,https://www.nodosa.com/,Werften;Service/Repair;Kran
Astilleros Nereo,Callejón de Marina,10.0,,,ES,info@astillerosnereo.com,+34 952291198,https://www.astillerosnereo.com/,Werften;Service/Repair;Kran
Sasga Yachts,Avinguda Circumvalació,35.0,7711.0,,ES,sasga@sasgayachts.com,+34 971 15 67 79,https://www.sasgayachts.com/,Werften;Service/Repair;Kran
Aister,,,,,ES,,+34986240294,https://www.aister.com,Werften;Navigation/Instrumente
Atollvic,,,,,ES,,+34 986 393 170,https://www.atollvic.com/,Werften
Astilleros del Guadalquivir,,,,,ES,,,http://www.astillerosguadalquivir.eu/,Werften;Service/Repair;Kran
Náutica Antonio de la Peña,Calle Casares,1.0,29004.0,,ES,,,https://nap.es,Tauwerk;Beschläge;Bootszubehör
Rodman,,,,,ES,,+34986811818,https://rodman.es/,Motor;Werften
Marina Center,Carretera de Cala Reona,,30370.0,Cabo de Palos,ES,,+34 968 14 50 77,https://www.marinacenter.com/,Tauwerk;Beschläge;Bootszubehör
Roses Nautic,,,,,ES,,+34 972 15 24 61,https://www.rosesnautic.com,Tauwerk;Beschläge;Bootszubehör
Rio Iberica,Avinguda de Tramuntana,,17487.0,Empuriabrava,ES,rio@rioiberica.com,+34972450354,https://www.nautica-rio.com/,Tauwerk;Beschläge;Bootszubehör
Caiac Shop,Strada Potopului,12,,Târgu Mureș,RO,,40747835624.0,https://www.caiac-shop.ro,Tauwerk;Beschläge;Bootszubehör
Damen Shipyards Mangalia,Șoseaua Portului,1,,Mangalia,RO,,,https://www.damen.com/en/companies/damen-shipyards-mangalia,Motor;Werften;Service/Repair;Kran
YACHTSHOP.SK,Stará Vajnorská,15A,,Bratislava,SK,,,https://yachtshop.sk/,Tauwerk;Beschläge;Bootszubehör
Gleistein Slovakia - laná,,,,,SK,,+421 (32) 7417910,https://www.gleistein.com/,Segelmacher
Muziker BOATS & MOTO,,,,,SK,bratislava@muziker.boats,+421 2 581 017 80,https://www.muziker.sk/muziker-boats-moto-bratislava,Tauwerk;Beschläge;Bootszubehör
ProYacht s.r.o.,,,,,SK,info@pro-yacht.sk,+421 905 628 687,https://www.pro-yacht.sk/,Tauwerk;Beschläge;Bootszubehör
SAM - SHIPBUILDING AND MACHINERY a.s.,,,,,SK,,,https://www.samstroje.sk/,Werften;Service/Repair;Kran
Kamikse,,,,,SK,,,https://kamikse.sk/,Werften;Service/Repair;Kran
Navtika Cizej d.o.o.,Kopitarjeva ulica,8.0,2000.0,Maribor,SI,info@navtika-cizej.si,+386 2 228 23 30,http://www.navtika-cizej.si,Tauwerk;Beschläge;Bootszubehör
Blumar d.o.o.,Vrhovlje,1.0,6221.0,Dutovlje,SI,,,https://www.blumar.si/,Werften
Whaly Čolni,Kersnikova ulica,6.0,1000.0,Ljubljana,SI,,,https://whaly-boats.si/,Tauwerk;Beschläge;Bootszubehör
C&G NAVIGATOR PTUJ d.o.o.,Ormoška cesta,29.0,2250.0,Ptuj,SI,info@navigator-ptuj.si,+386 51 238 901,https://www.navigator-ptuj.si/,Tauwerk;Beschläge;Bootszubehör
AsBoats,Turnerjeva ulica,2.0,2313.0,Fram,SI,,,https://www.as-boats.si/si/kontakt/,Tauwerk;Beschläge;Bootszubehör
TJ Císařská louka,,,,,CZ,,+420 777 184 917,http://www.yccl.cz/,Werften;Service/Repair;Kran
Námořní centrum Ostrava,,,,,CZ,,,http://www.namornicentrum.cz,Tauwerk;Beschläge;Bootszubehör
Jóhajó,Karolina út,17,1113.0,Budapest,HU,,,http://www.johajo.hu/,Tauwerk;Beschläge;Bootszubehör
Jeanneau-Prestige Magyarországi Képviselet,Szent Korona utca,84,1161.0,Budapest,HU,info@jeanneau.hu,+36 1 270 0017,https://jeanneau.hu/,Tauwerk;Beschläge;Bootszubehör
Marina Vitolázók boltja,San Marco utca,56,1032.0,Budapest,HU,,+36306373637,https://www.marina.hu/,Tauwerk;Beschläge;Bootszubehör
Trinexus Aqua,Mázsa tér,5-7,1107.0,Budapest,HU,info@trinexus.hu,+36 1 278 0990,https://www.trinexus.hu/,Tauwerk;Beschläge;Bootszubehör
Holovits Vitorlásbolt,Budapesti út,87,8623.0,Balatonföldvár,HU,,+36 84 342 324,https://vitorlastanfolyam.holovits.hu/vitorlasbolt-balatonfoldvar/,Tauwerk;Beschläge;Bootszubehör
Hajósbolt,Csillaghegyi út,23,1037.0,Budapest,HU,info@hajoswebshop.hu; freeboatofficial@gmail.com,+3670 452 5225,https://hajosbolt.com/,Tauwerk;Beschläge;Bootszubehör
Hunsails Vitorlaszabó Műhely,,,,,HU,,+36 20 995 9877,https://hunsails.hu,Segelmacher
Silver Dock,,,,,HU,,,https://silverdock.hu/,Werften;Service/Repair;Kran
Port 313,,,,,HU,,,https://port313.hu/,Werften;Service/Repair;Kran
Picula és Társa Kft.,Fő utca,60,8195.0,Királyszentistván,HU,piculasailing@gmail.com,+36 20 935 3680,https://www.picula.hu/,Werften
Maritime Hajósbolt,Gyöngysor utca,10-12,1037.0,Budapest,HU,,,https://maritime.hu/,Tauwerk;Beschläge;Bootszubehör
